Order Date,Customer Name,Country,City,State,Region,Category,Sales,Quantity
10-05-2014,Art Foster,United States,Philadelphia,Pennsylvania,East,Office Supplies,22.32,5
27-11-2017,Justin Ritter,United States,Columbus,Indiana,Central,Office Supplies,158.28,6
27-11-2017,Justin Ritter,United States,Columbus,Indiana,Central,Office Supplies,497.94,3
01-11-2014,Daniel Lacy,United States,Long Beach,New York,East,Office Supplies,533.94,3
01-11-2014,Daniel Lacy,United States,Long Beach,New York,East,Office Supplies,167.94,3
01-11-2014,Daniel Lacy,United States,Long Beach,New York,East,Furniture,31.68,6
30-12-2016,Brian Dahlen,United States,Lancaster,Pennsylvania,East,Furniture,170.786,1
03-09-2016,Rob Beeghly,United States,Chicago,Illinois,Central,Furniture,198.744,4
05-10-2017,Ross Baird,United States,Denver,Colorado,West,Technology,63.824,2
30-01-2016,Tim Brockman,United States,Seattle,Washington,West,Furniture,435.168,4
30-01-2016,Tim Brockman,United States,Seattle,Washington,West,Furniture,48.58,1
21-04-2017,Katherine Nockton,United States,Houston,Texas,Central,Technology,47.976,3
21-04-2017,Katherine Nockton,United States,Houston,Texas,Central,Office Supplies,20.736,4
05-12-2014,Rob Lucas,United States,Los Angeles,California,West,Office Supplies,26.46,9
05-12-2014,Rob Lucas,United States,Los Angeles,California,West,Office Supplies,49.12,4
05-12-2014,Rob Lucas,United States,Los Angeles,California,West,Office Supplies,15,3
21-10-2014,Frank Hawley,United States,Newport News,Virginia,South,Office Supplies,194.7,5
21-10-2014,Frank Hawley,United States,Newport News,Virginia,South,Furniture,591.32,4
21-10-2014,Frank Hawley,United States,Newport News,Virginia,South,Office Supplies,2.84,1
08-12-2015,Yana Sorensen,United States,Los Angeles,California,West,Office Supplies,221.96,2
08-12-2015,Yana Sorensen,United States,Los Angeles,California,West,Technology,236,4
02-11-2014,Steven Ward,United States,Seattle,Washington,West,Technology,41.94,2
02-11-2014,Steven Ward,United States,Seattle,Washington,West,Technology,52.792,1
18-12-2016,Parhena Norris,United States,Omaha,Nebraska,Central,Furniture,563.94,3
23-11-2015,Annie Thurman,United States,Morristown,New Jersey,East,Office Supplies,2625.12,8
23-11-2015,Annie Thurman,United States,Morristown,New Jersey,East,Office Supplies,17.94,3
13-08-2015,Ed Jacobs,United States,Philadelphia,Pennsylvania,East,Office Supplies,422.856,3
16-04-2015,Denise Monton,United States,New York City,New York,East,Furniture,127.764,2
21-03-2014,Kristen Hastings,United States,Springfield,Virginia,South,Technology,3499.93,7
21-03-2014,Kristen Hastings,United States,Springfield,Virginia,South,Office Supplies,14.4,5
21-03-2014,Kristen Hastings,United States,Springfield,Virginia,South,Office Supplies,122.97,3
21-03-2014,Kristen Hastings,United States,Springfield,Virginia,South,Office Supplies,9.32,4
21-03-2014,Kristen Hastings,United States,Springfield,Virginia,South,Office Supplies,122.94,3
16-11-2017,Mick Brown,United States,Roseville,California,West,Furniture,17.31,3
25-09-2015,Dana Kaydos,United States,Rockford,Illinois,Central,Office Supplies,128.744,7
05-09-2016,Dean Braden,United States,Philadelphia,Pennsylvania,East,Furniture,58.248,9
05-09-2016,Dean Braden,United States,Philadelphia,Pennsylvania,East,Furniture,71.246,2
05-09-2016,Dean Braden,United States,Philadelphia,Pennsylvania,East,Office Supplies,7.872,3
05-09-2016,Dean Braden,United States,Philadelphia,Pennsylvania,East,Furniture,887.271,3
20-04-2017,Christina VanderZanden,United States,Detroit,Michigan,Central,Office Supplies,146.86,7
20-04-2017,Christina VanderZanden,United States,Detroit,Michigan,Central,Office Supplies,36.56,4
15-06-2015,Grace Kelly,United States,Los Angeles,California,West,Technology,225.576,3
17-09-2014,Joseph Airdo,United States,Springfield,Oregon,West,Office Supplies,5.248,2
17-09-2014,Joseph Airdo,United States,Springfield,Oregon,West,Office Supplies,38.256,3
17-09-2014,Joseph Airdo,United States,Springfield,Oregon,West,Office Supplies,40.24,5
17-09-2014,Joseph Airdo,United States,Springfield,Oregon,West,Technology,29.925,5
17-09-2014,Joseph Airdo,United States,Springfield,Oregon,West,Office Supplies,148.704,6
17-09-2014,Joseph Airdo,United States,Springfield,Oregon,West,Technology,55.92,10
08-07-2016,Thea Hudgings,United States,Providence,Rhode Island,East,Office Supplies,12.96,2
27-05-2016,Brian Stugart,United States,Chicago,Illinois,Central,Furniture,25.176,3
27-05-2016,Brian Stugart,United States,Chicago,Illinois,Central,Furniture,5.584,2
27-05-2016,Brian Stugart,United States,Chicago,Illinois,Central,Office Supplies,1297.368,9
24-12-2017,Neola Schneider,United States,Dallas,Texas,Central,Office Supplies,264.32,2
03-05-2017,Mike Kennedy,United States,San Francisco,California,West,Office Supplies,25.92,4
03-05-2017,Mike Kennedy,United States,San Francisco,California,West,Office Supplies,22.96,7
22-02-2014,Sue Ann Reed,United States,Moreno Valley,California,West,Office Supplies,19.44,3
08-02-2015,Brosina Hoffman,United States,Garden City,Kansas,Central,Office Supplies,9.54,2
08-02-2015,Brosina Hoffman,United States,Garden City,Kansas,Central,Office Supplies,5.81,1
08-02-2015,Brosina Hoffman,United States,Garden City,Kansas,Central,Office Supplies,5.76,2
24-08-2015,Shahid Collister,United States,New York City,New York,East,Furniture,14.91,3
30-11-2014,Randy Ferguson,United States,Orlando,Florida,South,Office Supplies,6.642,9
10-12-2016,Chris McAfee,United States,Watertown,New York,East,Office Supplies,18.54,2
10-12-2016,Chris McAfee,United States,Watertown,New York,East,Office Supplies,679.96,5
27-10-2017,Jim Mitchum,United States,Los Angeles,California,West,Furniture,189.576,1
27-10-2017,Jim Mitchum,United States,Los Angeles,California,West,Technology,71.96,5
25-11-2014,Richard Bierner,United States,Los Angeles,California,West,Technology,539.92,5
25-11-2014,Richard Bierner,United States,Los Angeles,California,West,Furniture,725.344,4
25-11-2014,Richard Bierner,United States,Los Angeles,California,West,Office Supplies,7.44,3
14-07-2014,Shirley Schmidt,United States,Newark,Delaware,East,Office Supplies,39.48,1
23-05-2015,Nathan Mautz,United States,Detroit,Michigan,Central,Office Supplies,850.5,5
23-05-2015,Nathan Mautz,United States,Detroit,Michigan,Central,Furniture,75.33,9
21-11-2015,Eudokia Martin,United States,Phoenix,Arizona,West,Office Supplies,325.632,6
21-11-2015,Eudokia Martin,United States,Phoenix,Arizona,West,Technology,23.344,2
21-11-2015,Eudokia Martin,United States,Phoenix,Arizona,West,Office Supplies,16.52,5
30-03-2014,Mark Packer,United States,Brownsville,Texas,Central,Office Supplies,335.72,5
30-03-2014,Mark Packer,United States,Brownsville,Texas,Central,Technology,251.944,7
30-03-2014,Mark Packer,United States,Brownsville,Texas,Central,Furniture,127.302,7
29-12-2017,Katherine Hughes,United States,Louisville,Kentucky,South,Furniture,1207.84,8
29-12-2017,Katherine Hughes,United States,Louisville,Kentucky,South,Office Supplies,12.53,1
29-12-2017,Katherine Hughes,United States,Louisville,Kentucky,South,Office Supplies,34.58,1
29-12-2017,Katherine Hughes,United States,Louisville,Kentucky,South,Furniture,300.98,1
29-12-2017,Katherine Hughes,United States,Louisville,Kentucky,South,Furniture,258.75,3
02-03-2017,Dorothy Badders,United States,Newark,Delaware,East,Office Supplies,59.52,3
02-03-2017,Dorothy Badders,United States,Newark,Delaware,East,Office Supplies,57.96,7
02-03-2017,Dorothy Badders,United States,Newark,Delaware,East,Furniture,441.96,2
02-03-2017,Dorothy Badders,United States,Newark,Delaware,East,Office Supplies,68.04,6
06-10-2016,Laurel Beltran,United States,Pueblo,Colorado,West,Technology,703.71,6
06-10-2016,Laurel Beltran,United States,Pueblo,Colorado,West,Office Supplies,17.904,4
06-10-2016,Laurel Beltran,United States,Pueblo,Colorado,West,Office Supplies,11.976,4
06-10-2016,Laurel Beltran,United States,Pueblo,Colorado,West,Technology,67.96,5
05-04-2015,Carol Adams,United States,Los Angeles,California,West,Furniture,892.224,3
09-09-2014,Daniel Lacy,United States,Greenville,North Carolina,South,Technology,1299.99,2
15-03-2016,Fred Chung,United States,San Francisco,California,West,Office Supplies,4.544,2
15-03-2016,Fred Chung,United States,San Francisco,California,West,Furniture,1352.032,4
27-12-2015,David Bremer,United States,Marion,Ohio,East,Furniture,1548.99,9
27-12-2015,David Bremer,United States,Marion,Ohio,East,Office Supplies,19.872,3
07-08-2017,Chloris Kastensmidt,United States,Dallas,Texas,Central,Technology,119.448,3
07-08-2017,Chloris Kastensmidt,United States,Dallas,Texas,Central,Office Supplies,118.16,2
22-03-2015,Fred Wasserman,United States,Huntsville,Alabama,South,Office Supplies,19.56,4
30-11-2015,John Murray,United States,Las Vegas,Nevada,West,Furniture,80.96,4
30-11-2015,John Murray,United States,Las Vegas,Nevada,West,Office Supplies,25.92,4
15-04-2014,Paul Stevenson,United States,Los Angeles,California,West,Office Supplies,106.96,2
15-04-2014,Paul Stevenson,United States,Los Angeles,California,West,Furniture,187.76,4
30-07-2017,Tony Chapman,United States,Lakewood,Ohio,East,Office Supplies,76.776,4
01-06-2017,Cynthia Voltz,United States,Fremont,Nebraska,Central,Office Supplies,53.9,5
07-01-2014,Vivek Sundaresam,United States,Huntsville,Texas,Central,Furniture,76.728,3
07-01-2014,Vivek Sundaresam,United States,Huntsville,Texas,Central,Office Supplies,10.43,7
29-09-2017,Sonia Cooley,United States,Los Angeles,California,West,Office Supplies,99.2,5
13-09-2017,Speros Goranitis,United States,Asheville,North Carolina,South,Office Supplies,15.92,5
22-10-2014,Nicole Brennan,United States,Bossier City,Louisiana,South,Furniture,129.92,4
04-10-2016,Daniel Raglin,United States,Providence,Rhode Island,East,Office Supplies,30.4,1
04-10-2016,Daniel Raglin,United States,Providence,Rhode Island,East,Technology,5399.91,9
04-10-2016,Daniel Raglin,United States,Providence,Rhode Island,East,Office Supplies,119.1,3
27-11-2015,Matt Abelman,United States,Everett,Massachusetts,East,Office Supplies,40.08,6
27-11-2015,Matt Abelman,United States,Everett,Massachusetts,East,Office Supplies,59.94,3
27-11-2015,Matt Abelman,United States,Everett,Massachusetts,East,Technology,259.98,2
27-11-2015,Matt Abelman,United States,Everett,Massachusetts,East,Furniture,170.98,1
27-11-2015,Matt Abelman,United States,Everett,Massachusetts,East,Furniture,38.97,3
27-11-2015,Matt Abelman,United States,Everett,Massachusetts,East,Office Supplies,154.9,5
27-11-2015,Matt Abelman,United States,Everett,Massachusetts,East,Furniture,446.068,4
06-05-2017,Trudy Schmidt,United States,Rancho Cucamonga,California,West,Office Supplies,152.94,3
08-10-2014,Jack Garza,United States,Charlotte,North Carolina,South,Technology,23.472,3
31-12-2014,Katherine Murray,United States,Providence,Rhode Island,East,Office Supplies,195.64,4
31-12-2014,Katherine Murray,United States,Providence,Rhode Island,East,Office Supplies,14.94,3
31-12-2014,Katherine Murray,United States,Providence,Rhode Island,East,Technology,1687.8,4
31-12-2014,Katherine Murray,United States,Providence,Rhode Island,East,Furniture,341.96,2
31-12-2014,Katherine Murray,United States,Providence,Rhode Island,East,Furniture,605.88,6
28-04-2015,Shirley Daniels,United States,Midland,Michigan,Central,Office Supplies,186.732,1
28-04-2015,Shirley Daniels,United States,Midland,Michigan,Central,Office Supplies,3812.97,3
14-02-2015,Ted Trevino,United States,Rochester,New York,East,Office Supplies,26.424,9
14-02-2015,Ted Trevino,United States,Rochester,New York,East,Technology,625.99,1
25-11-2016,Brenda Bowman,United States,Jackson,Michigan,Central,Furniture,1568.61,9
25-11-2016,Brenda Bowman,United States,Jackson,Michigan,Central,Office Supplies,17.3,1
25-11-2016,Brenda Bowman,United States,Jackson,Michigan,Central,Technology,160,8
15-07-2017,Ricardo Sperren,United States,Suffolk,Virginia,South,Office Supplies,179.94,3
15-07-2017,Ricardo Sperren,United States,Suffolk,Virginia,South,Furniture,872.94,3
15-07-2017,Ricardo Sperren,United States,Suffolk,Virginia,South,Office Supplies,12.96,2
29-12-2014,Arianne Irving,United States,Brentwood,California,West,Office Supplies,88.8,6
29-12-2014,Arianne Irving,United States,Brentwood,California,West,Technology,319.968,4
22-03-2016,Marc Crier,United States,Seattle,Washington,West,Furniture,167.888,7
02-07-2017,Adrian Hane,United States,Houston,Texas,Central,Office Supplies,163.96,5
02-07-2017,Adrian Hane,United States,Houston,Texas,Central,Office Supplies,5.232,4
14-12-2017,Ben Ferrer,United States,Lawrence,Massachusetts,East,Technology,1199.98,2
14-12-2017,Ben Ferrer,United States,Lawrence,Massachusetts,East,Office Supplies,73.85,1
14-12-2017,Ben Ferrer,United States,Lawrence,Massachusetts,East,Office Supplies,25.71,3
14-12-2017,Ben Ferrer,United States,Lawrence,Massachusetts,East,Office Supplies,17.28,6
14-12-2017,Ben Ferrer,United States,Lawrence,Massachusetts,East,Furniture,526.582,2
26-08-2016,Andrew Allen,United States,Detroit,Michigan,Central,Office Supplies,11.56,2
26-08-2016,Andrew Allen,United States,Detroit,Michigan,Central,Technology,209.97,3
26-08-2016,Andrew Allen,United States,Detroit,Michigan,Central,Furniture,447.84,4
26-08-2016,Andrew Allen,United States,Detroit,Michigan,Central,Technology,479.97,3
26-08-2016,Andrew Allen,United States,Detroit,Michigan,Central,Office Supplies,8.64,3
15-10-2017,Stuart Van,United States,Orem,Utah,West,Office Supplies,11.68,2
25-10-2014,Evan Henry,United States,Philadelphia,Pennsylvania,East,Technology,40.776,3
25-10-2014,Evan Henry,United States,Philadelphia,Pennsylvania,East,Office Supplies,13.698,3
02-04-2015,John Lucas,United States,Mesa,Arizona,West,Technology,87.8,5
28-10-2017,Janet Martin,United States,Fayetteville,North Carolina,South,Furniture,77.952,3
28-10-2017,Janet Martin,United States,Fayetteville,North Carolina,South,Office Supplies,147.184,2
28-10-2017,Janet Martin,United States,Fayetteville,North Carolina,South,Office Supplies,47.952,3
05-12-2014,Joni Blumstein,United States,Los Angeles,California,West,Office Supplies,250.26,6
03-11-2017,Peter Bühler,United States,Philadelphia,Pennsylvania,East,Technology,40.776,3
06-01-2015,Stefania Perrino,United States,Colorado Springs,Colorado,West,Office Supplies,29.6,5
06-01-2015,Stefania Perrino,United States,Colorado Springs,Colorado,West,Office Supplies,1.938,2
09-09-2017,Matt Connell,United States,Los Angeles,California,West,Technology,159.96,4
05-01-2015,Brooke Gillingham,United States,New York City,New York,East,Office Supplies,59.52,3
05-01-2015,Brooke Gillingham,United States,New York City,New York,East,Office Supplies,17.48,2
05-01-2015,Brooke Gillingham,United States,New York City,New York,East,Office Supplies,13.168,2
16-04-2017,Jesus Ocampo,United States,San Francisco,California,West,Office Supplies,40.74,3
10-09-2015,Alex Russell,United States,Austin,Texas,Central,Furniture,179.886,1
25-09-2016,Tony Sayre,United States,Cleveland,Ohio,East,Office Supplies,286.256,1
25-09-2016,Tony Sayre,United States,Cleveland,Ohio,East,Office Supplies,24.224,2
25-09-2016,Tony Sayre,United States,Cleveland,Ohio,East,Office Supplies,331.536,3
16-03-2015,Jim Kriz,United States,New York City,New York,East,Office Supplies,17.52,3
26-11-2016,George Ashbrook,United States,El Paso,Texas,Central,Office Supplies,17.856,4
26-09-2016,Tanja Norvell,United States,Tallahassee,Florida,South,Technology,431.976,3
13-06-2017,Tamara Willingham,United States,Seattle,Washington,West,Furniture,291.136,4
18-09-2017,Pete Armstrong,United States,Dallas,Texas,Central,Office Supplies,114.848,4
02-06-2017,John Dryer,United States,Houston,Texas,Central,Office Supplies,10.688,2
15-05-2016,Michael Nguyen,United States,Springfield,Ohio,East,Office Supplies,15.232,4
15-09-2017,Gene McClure,United States,Seattle,Washington,West,Office Supplies,12.42,3
22-08-2016,Deirdre Greer,United States,Seattle,Washington,West,Office Supplies,19.44,3
30-05-2014,James Galang,United States,New York City,New York,East,Office Supplies,70.368,4
18-12-2017,Alex Grayson,United States,Charlotte,North Carolina,South,Office Supplies,12.672,9
30-07-2017,Jay Fein,United States,Baltimore,Maryland,East,Technology,89.95,5
21-11-2014,Steve Carroll,United States,San Francisco,California,West,Office Supplies,6.58,2
21-11-2014,Steve Carroll,United States,San Francisco,California,West,Technology,94.99,1
24-09-2015,Carlos Meador,United States,Tucson,Arizona,West,Technology,35.12,2
20-08-2017,Kean Thornton,United States,Los Angeles,California,West,Office Supplies,25.92,4
17-06-2016,Christine Phan,United States,Waterbury,Connecticut,East,Office Supplies,7.96,2
17-06-2016,Christine Phan,United States,Waterbury,Connecticut,East,Technology,566.97,3
